UserID,Age,Gender,Location,BrowsingHistory,CategoriesExplored,ClickThroughRate,RatingsGiven,ProductName,Category,Price,Brand,Specifications,Description,Tags,ImageID
U1410,42,Female,"New York, US",Book|Laptop,Gadgets|Electronics,0.64,4.7,iPhone 14,Smartphone,295,Apple,"Paperback, 198 pages",High-performance laptop,gym|bestseller|lightweight,IMG1410
U1411,42,Male,"Tokyo, JP",Laptop|Book,Books,0.81,3.0,Sony WH-1000XM5,Book,153,Harper,"Paperback, 198 pages",Inspirational fiction,lightweight,IMG1411
U1412,25,Female,"London, UK",Sneakers|Laptop|Headphones,Apparel|Electronics,0.67,3.1,iPhone 14,Headphones,1361,Apple,"Cushioned, breathable",Premium headphones,bestseller|premium,IMG1412
U1413,22,Male,"London, UK",Smartphone,Footwear,0.58,3.9,Sony WH-1000XM5,Book,852,Harper,"13-inch, i7, 16GB RAM",Inspirational fiction,running,IMG1413
U1414,30,Female,"London, UK",Smartphone|Socks,Gadgets,0.52,3.3,iPhone 14,Headphones,751,Sony,"Cushioned, breathable",Advanced smartphone,running,IMG1414
U1415,49,Female,"Sydney, AU",Headphones|Socks,Apparel,0.78,3.1,Dell XPS 13,Book,1000,Dell,"13-inch, i7, 16GB RAM",Comfortable running shoes,bestseller,IMG1415
U1416,20,Female,"Sydney, AU",Headphones|Sneakers|Smartphone,Electronics,0.59,4.5,iPhone 14,Sneakers,136,Apple,"Paperback, 198 pages",High-performance laptop,lightweight,IMG1416
U1417,25,Male,"Mumbai, IN",Smartphone|Laptop,Footwear,0.74,3.2,iPhone 14,Sneakers,915,Apple,"Noise-cancelling, wireless",Inspirational fiction,running|lightweight|gym,IMG1417
U1418,33,Male,"Tokyo, JP",Book|Mouse,Footwear|Apparel,0.55,4.8,The Alchemist,Book,305,Apple,"OLED display, 128GB storage",Advanced smartphone,gym,IMG1418
U1419,47,Female,"Sydney, AU",Headphones|Sneakers|Book,Footwear|Books,0.7,3.5,Nike Air Max 270,Smartphone,1386,Apple,"13-inch, i7, 16GB RAM",Premium headphones,bestseller|lightweight,IMG1419
U1420,52,Female,"Tokyo, JP",Book|Headphones,Books,0.7,3.8,iPhone 14,Smartphone,662,Nike,"13-inch, i7, 16GB RAM",Premium headphones,running|gym|lightweight,IMG1420
U1421,41,Female,"Mumbai, IN",Smartphone|Sneakers,Electronics|Apparel,0.8,4.9,The Alchemist,Book,981,Nike,"13-inch, i7, 16GB RAM",Inspirational fiction,gym,IMG1421
U1422,57,Female,"London, UK",Sneakers|Headphones|Smartphone,Gadgets,0.64,3.1,iPhone 14,Headphones,873,Apple,"13-inch, i7, 16GB RAM",High-performance laptop,lightweight|gym|premium,IMG1422
U1423,18,Female,"New York, US",Headphones,Apparel|Gadgets,0.75,3.1,Sony WH-1000XM5,Laptop,1334,Harper,"Noise-cancelling, wireless",Advanced smartphone,bestseller|gym|premium,IMG1423
U1424,55,Female,"London, UK",Book,Books,0.82,4.6,Dell XPS 13,Headphones,255,Harper,"13-inch, i7, 16GB RAM",Premium headphones,bestseller|lightweight|premium,IMG1424
U1425,54,Female,"Tokyo, JP",Headphones,Apparel|Books,0.79,4.2,Nike Air Max 270,Smartphone,1021,Apple,"Paperback, 198 pages",High-performance laptop,running,IMG1425
U1426,26,Male,"New York, US",Mouse,Apparel,0.88,4.0,The Alchemist,Headphones,44,Nike,"OLED display, 128GB storage",Advanced smartphone,bestseller|premium|gym,IMG1426
U1427,50,Female,"London, UK",Headphones|Smartphone,Books,0.51,3.8,Sony WH-1000XM5,Laptop,696,Dell,"Cushioned, breathable",Comfortable running shoes,running|gym,IMG1427
U1428,55,Female,"Tokyo, JP",Headphones|Laptop|Mouse,Electronics,0.87,5.0,Sony WH-1000XM5,Smartphone,1225,Harper,"Paperback, 198 pages",Advanced smartphone,lightweight|premium,IMG1428
U1429,56,Male,"London, UK",Smartphone,Apparel,0.79,4.0,Nike Air Max 270,Headphones,1111,Sony,"Cushioned, breathable",Comfortable running shoes,bestseller|lightweight|gym,IMG1429
U1430,30,Female,"New York, US",Smartphone,Footwear|Apparel,0.86,3.9,iPhone 14,Sneakers,431,Apple,"13-inch, i7, 16GB RAM",Comfortable running shoes,gym|lightweight,IMG1430
U1431,59,Female,"Mumbai, IN",Smartphone|Laptop,Footwear,0.75,4.9,Sony WH-1000XM5,Smartphone,641,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,running,IMG1431
U1432,29,Male,"London, UK",Book|Socks|Smartphone,Gadgets,0.57,5.0,Nike Air Max 270,Laptop,1363,Apple,"Noise-cancelling, wireless",Advanced smartphone,running,IMG1432
U1433,60,Male,"Sydney, AU",Book,Electronics,0.83,4.7,iPhone 14,Smartphone,620,Sony,"OLED display, 128GB storage",Premium headphones,bestseller,IMG1433
U1434,37,Female,"Mumbai, IN",Smartphone|Mouse,Electronics|Books,0.71,4.5,iPhone 14,Laptop,1129,Harper,"OLED display, 128GB storage",Comfortable running shoes,running|bestseller,IMG1434
U1435,60,Female,"Tokyo, JP",Headphones|Mouse|Smartphone,Books|Apparel,0.65,4.8,iPhone 14,Book,258,Apple,"Paperback, 198 pages",High-performance laptop,running|gym|premium,IMG1435
U1436,53,Male,"London, UK",Headphones,Gadgets|Books,0.88,4.5,iPhone 14,Headphones,1113,Harper,"OLED display, 128GB storage",Inspirational fiction,lightweight,IMG1436
U1437,39,Female,"Sydney, AU",Sneakers,Apparel,0.75,4.7,Sony WH-1000XM5,Book,571,Harper,"13-inch, i7, 16GB RAM",Premium headphones,running|premium|lightweight,IMG1437
U1438,26,Female,"Sydney, AU",Headphones|Laptop|Mouse,Footwear|Electronics,0.78,4.5,Dell XPS 13,Headphones,1116,Dell,"Paperback, 198 pages",Premium headphones,bestseller|gym,IMG1438
U1439,22,Female,"London, UK",Mouse|Smartphone,Apparel|Books,0.72,3.5,Nike Air Max 270,Headphones,378,Harper,"13-inch, i7, 16GB RAM",Advanced smartphone,premium,IMG1439
U1440,18,Female,"Sydney, AU",Laptop|Smartphone|Sneakers,Footwear|Electronics,0.69,4.8,Dell XPS 13,Smartphone,96,Nike,"Noise-cancelling, wireless",Premium headphones,gym|running|bestseller,IMG1440
U1441,20,Male,"Sydney, AU",Smartphone|Laptop|Headphones,Gadgets|Books,0.82,3.9,iPhone 14,Headphones,1265,Nike,"Cushioned, breathable",Premium headphones,gym,IMG1441
U1442,48,Female,"New York, US",Book,Gadgets|Apparel,0.77,4.2,Dell XPS 13,Book,351,Apple,"Noise-cancelling, wireless",High-performance laptop,lightweight|running|bestseller,IMG1442
U1443,45,Male,"New York, US",Smartphone,Gadgets,0.54,3.3,Sony WH-1000XM5,Sneakers,112,Harper,"13-inch, i7, 16GB RAM",Comfortable running shoes,bestseller|gym|running,IMG1443
U1444,58,Male,"Tokyo, JP",Smartphone|Headphones,Books,0.6,4.4,Nike Air Max 270,Book,26,Dell,"Noise-cancelling, wireless",Advanced smartphone,lightweight|premium,IMG1444
U1445,38,Male,"Sydney, AU",Laptop|Headphones,Apparel|Footwear,0.51,4.6,Dell XPS 13,Headphones,739,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,gym|lightweight|bestseller,IMG1445
U1446,50,Male,"Sydney, AU",Book|Sneakers,Footwear,0.79,3.9,The Alchemist,Smartphone,284,Nike,"OLED display, 128GB storage",Advanced smartphone,running,IMG1446
U1447,24,Female,"New York, US",Laptop,Gadgets,0.74,4.7,Dell XPS 13,Book,1168,Apple,"Noise-cancelling, wireless",Advanced smartphone,lightweight,IMG1447
U1448,36,Male,"Sydney, AU",Mouse|Socks,Books,0.76,4.6,Nike Air Max 270,Book,767,Dell,"Noise-cancelling, wireless",Inspirational fiction,lightweight|premium|gym,IMG1448
U1449,24,Female,"Mumbai, IN",Sneakers,Footwear|Apparel,0.74,3.7,Nike Air Max 270,Sneakers,140,Dell,"Paperback, 198 pages",High-performance laptop,running|lightweight|gym,IMG1449
U1450,57,Female,"Tokyo, JP",Headphones|Sneakers,Gadgets,0.86,3.9,The Alchemist,Sneakers,110,Sony,"OLED display, 128GB storage",High-performance laptop,premium|bestseller|running,IMG1450
U1451,50,Female,"New York, US",Laptop,Gadgets|Electronics,0.86,3.2,Sony WH-1000XM5,Sneakers,317,Harper,"13-inch, i7, 16GB RAM",High-performance laptop,lightweight,IMG1451
U1452,51,Male,"New York, US",Socks|Headphones,Footwear,0.77,3.2,The Alchemist,Sneakers,1116,Harper,"Cushioned, breathable",High-performance laptop,lightweight,IMG1452
U1453,43,Female,"New York, US",Book|Mouse|Sneakers,Electronics|Footwear,0.65,4.8,Sony WH-1000XM5,Sneakers,625,Nike,"Noise-cancelling, wireless",High-performance laptop,lightweight,IMG1453
U1454,46,Male,"London, UK",Mouse|Socks|Laptop,Gadgets|Books,0.6,3.0,Sony WH-1000XM5,Laptop,102,Nike,"Paperback, 198 pages",Comfortable running shoes,running|lightweight,IMG1454
U1455,57,Female,"Tokyo, JP",Headphones|Smartphone|Socks,Gadgets,0.87,3.0,Sony WH-1000XM5,Book,991,Nike,"OLED display, 128GB storage",Premium headphones,lightweight|gym|running,IMG1455
U1456,56,Female,"Mumbai, IN",Sneakers,Gadgets|Footwear,0.87,3.4,iPhone 14,Laptop,1287,Dell,"Paperback, 198 pages",Advanced smartphone,running|lightweight,IMG1456
U1457,46,Male,"London, UK",Book,Gadgets,0.89,3.7,iPhone 14,Book,1204,Sony,"13-inch, i7, 16GB RAM",High-performance laptop,gym|running,IMG1457
U1458,23,Male,"Tokyo, JP",Socks,Gadgets,0.55,3.1,Nike Air Max 270,Book,1483,Nike,"Paperback, 198 pages",Comfortable running shoes,bestseller|lightweight|premium,IMG1458
U1459,53,Male,"Tokyo, JP",Socks|Laptop|Headphones,Apparel|Books,0.78,3.3,The Alchemist,Laptop,782,Harper,"13-inch, i7, 16GB RAM",Advanced smartphone,bestseller|running,IMG1459
U1460,53,Female,"Sydney, AU",Socks|Headphones|Sneakers,Gadgets|Footwear,0.7,4.4,iPhone 14,Book,879,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,bestseller,IMG1460
U1461,24,Male,"London, UK",Sneakers,Books|Apparel,0.78,4.2,Nike Air Max 270,Sneakers,393,Harper,"Paperback, 198 pages",Premium headphones,running|premium|gym,IMG1461
U1462,48,Female,"Tokyo, JP",Sneakers|Mouse,Electronics|Footwear,0.87,4.7,iPhone 14,Headphones,789,Dell,"13-inch, i7, 16GB RAM",Premium headphones,gym,IMG1462
U1463,21,Male,"New York, US",Socks,Books|Apparel,0.51,4.4,Dell XPS 13,Book,692,Apple,"OLED display, 128GB storage",Premium headphones,running,IMG1463
U1464,28,Female,"New York, US",Mouse|Smartphone,Footwear|Gadgets,0.53,3.7,iPhone 14,Sneakers,617,Dell,"Paperback, 198 pages",Inspirational fiction,bestseller|gym|running,IMG1464
U1465,39,Male,"Mumbai, IN",Headphones|Mouse,Footwear|Electronics,0.63,4.7,Sony WH-1000XM5,Sneakers,1111,Nike,"Noise-cancelling, wireless",Advanced smartphone,bestseller,IMG1465
U1466,52,Female,"Mumbai, IN",Sneakers|Laptop,Electronics|Apparel,0.68,3.4,Dell XPS 13,Book,506,Sony,"Paperback, 198 pages",Comfortable running shoes,bestseller|lightweight|premium,IMG1466
U1467,55,Male,"New York, US",Mouse,Gadgets|Electronics,0.81,4.8,Nike Air Max 270,Book,632,Dell,"Paperback, 198 pages",Premium headphones,running|bestseller|lightweight,IMG1467
U1468,34,Male,"London, UK",Socks,Gadgets|Books,0.86,4.9,Sony WH-1000XM5,Laptop,434,Harper,"Noise-cancelling, wireless",Comfortable running shoes,gym,IMG1468
U1469,38,Female,"Tokyo, JP",Smartphone|Laptop,Footwear|Books,0.67,4.6,Nike Air Max 270,Smartphone,104,Sony,"13-inch, i7, 16GB RAM",Advanced smartphone,gym,IMG1469
U1470,47,Male,"Sydney, AU",Socks,Apparel,0.68,4.9,The Alchemist,Smartphone,846,Nike,"Cushioned, breathable",Comfortable running shoes,running|premium,IMG1470
U1471,57,Male,"Tokyo, JP",Sneakers|Socks|Book,Apparel|Books,0.62,5.0,iPhone 14,Laptop,1236,Apple,"13-inch, i7, 16GB RAM",Comfortable running shoes,lightweight|premium|gym,IMG1471
U1472,43,Female,"Sydney, AU",Mouse,Gadgets|Apparel,0.63,3.3,Nike Air Max 270,Sneakers,1416,Harper,"Paperback, 198 pages",Comfortable running shoes,premium|lightweight,IMG1472
U1473,43,Female,"Mumbai, IN",Smartphone|Headphones|Socks,Electronics,0.64,3.9,iPhone 14,Sneakers,1024,Nike,"13-inch, i7, 16GB RAM",Premium headphones,gym|bestseller|premium,IMG1473
U1474,20,Female,"New York, US",Mouse,Footwear|Apparel,0.66,4.1,Sony WH-1000XM5,Laptop,889,Apple,"OLED display, 128GB storage",Inspirational fiction,lightweight|running|bestseller,IMG1474
U1475,39,Female,"London, UK",Socks|Mouse,Footwear|Gadgets,0.89,4.9,Dell XPS 13,Headphones,607,Harper,"Noise-cancelling, wireless",Premium headphones,bestseller,IMG1475
U1476,36,Female,"London, UK",Laptop|Book,Gadgets,0.54,4.8,Sony WH-1000XM5,Sneakers,716,Apple,"Paperback, 198 pages",Advanced smartphone,premium,IMG1476
U1477,52,Female,"Tokyo, JP",Mouse|Smartphone|Laptop,Footwear|Books,0.78,3.7,iPhone 14,Headphones,120,Sony,"OLED display, 128GB storage",Premium headphones,lightweight|premium|bestseller,IMG1477
U1478,19,Female,"Tokyo, JP",Mouse|Smartphone|Book,Footwear|Books,0.67,3.7,Dell XPS 13,Book,1234,Nike,"OLED display, 128GB storage",Premium headphones,bestseller|gym,IMG1478
U1479,25,Male,"Sydney, AU",Mouse,Footwear,0.71,3.9,Sony WH-1000XM5,Headphones,1494,Sony,"Paperback, 198 pages",Advanced smartphone,lightweight|bestseller|running,IMG1479
U1480,53,Male,"London, UK",Mouse|Socks|Headphones,Books|Footwear,0.54,3.8,iPhone 14,Headphones,625,Dell,"Paperback, 198 pages",Premium headphones,bestseller|lightweight|running,IMG1480
U1481,55,Male,"Sydney, AU",Smartphone|Laptop|Headphones,Apparel,0.5,4.6,iPhone 14,Sneakers,503,Apple,"13-inch, i7, 16GB RAM",High-performance laptop,premium,IMG1481
U1482,29,Male,"Mumbai, IN",Mouse|Sneakers|Smartphone,Gadgets|Footwear,0.55,4.0,Nike Air Max 270,Book,718,Harper,"OLED display, 128GB storage",Inspirational fiction,premium|bestseller|lightweight,IMG1482
U1483,48,Male,"London, UK",Headphones|Socks,Gadgets|Apparel,0.61,3.1,Nike Air Max 270,Sneakers,966,Apple,"Paperback, 198 pages",Inspirational fiction,running|premium,IMG1483
U1484,24,Male,"Tokyo, JP",Book|Laptop,Electronics,0.68,4.1,iPhone 14,Book,369,Nike,"OLED display, 128GB storage",Inspirational fiction,bestseller,IMG1484
U1485,21,Male,"London, UK",Laptop|Sneakers|Headphones,Books|Footwear,0.81,3.5,iPhone 14,Sneakers,594,Apple,"Cushioned, breathable",Premium headphones,premium,IMG1485
U1486,44,Male,"Sydney, AU",Socks,Books,0.73,4.0,Sony WH-1000XM5,Smartphone,1387,Sony,"Cushioned, breathable",Advanced smartphone,premium,IMG1486
U1487,48,Female,"New York, US",Headphones|Mouse|Smartphone,Footwear,0.56,4.3,iPhone 14,Smartphone,300,Sony,"Paperback, 198 pages",Premium headphones,premium,IMG1487
U1488,45,Male,"Sydney, AU",Socks|Sneakers|Smartphone,Gadgets,0.59,4.7,Dell XPS 13,Book,1050,Nike,"OLED display, 128GB storage",Inspirational fiction,lightweight,IMG1488
U1489,49,Male,"London, UK",Book|Smartphone,Footwear,0.88,4.5,Dell XPS 13,Sneakers,431,Nike,"Noise-cancelling, wireless",Comfortable running shoes,lightweight|premium|bestseller,IMG1489
U1490,60,Female,"Tokyo, JP",Socks|Smartphone,Apparel|Gadgets,0.85,3.4,Dell XPS 13,Headphones,1242,Dell,"Cushioned, breathable",Advanced smartphone,premium,IMG1490
U1491,26,Female,"Mumbai, IN",Sneakers,Electronics,0.89,3.5,Nike Air Max 270,Headphones,767,Dell,"OLED display, 128GB storage",Premium headphones,gym|lightweight,IMG1491
U1492,29,Male,"London, UK",Headphones|Book|Socks,Books|Apparel,0.55,3.1,Dell XPS 13,Sneakers,1056,Dell,"Noise-cancelling, wireless",Comfortable running shoes,lightweight,IMG1492
U1493,52,Female,"London, UK",Socks,Footwear,0.64,4.7,Sony WH-1000XM5,Book,652,Apple,"Cushioned, breathable",High-performance laptop,bestseller,IMG1493
U1494,47,Female,"New York, US",Smartphone|Mouse|Headphones,Gadgets|Books,0.65,4.4,Sony WH-1000XM5,Laptop,896,Sony,"OLED display, 128GB storage",Advanced smartphone,bestseller,IMG1494
U1495,23,Male,"Sydney, AU",Book|Sneakers,Gadgets|Apparel,0.8,4.4,Dell XPS 13,Book,417,Harper,"Paperback, 198 pages",High-performance laptop,running,IMG1495
U1496,49,Female,"London, UK",Smartphone|Laptop,Apparel,0.55,4.7,iPhone 14,Sneakers,235,Apple,"Cushioned, breathable",Comfortable running shoes,bestseller,IMG1496
U1497,59,Female,"London, UK",Book,Electronics|Gadgets,0.85,4.4,Nike Air Max 270,Laptop,906,Nike,"Noise-cancelling, wireless",Comfortable running shoes,gym|lightweight|premium,IMG1497
U1498,40,Male,"New York, US",Mouse|Laptop,Electronics|Footwear,0.83,3.3,Dell XPS 13,Headphones,410,Harper,"Noise-cancelling, wireless",Advanced smartphone,running|lightweight,IMG1498
U1499,42,Male,"Mumbai, IN",Laptop|Book|Mouse,Electronics,0.51,3.2,iPhone 14,Sneakers,748,Sony,"Cushioned, breathable",Premium headphones,running|gym|bestseller,IMG1499
U1500,23,Male,"Sydney, AU",Socks|Mouse,Gadgets,0.8,4.4,Dell XPS 13,Laptop,451,Nike,"13-inch, i7, 16GB RAM",Comfortable running shoes,bestseller|lightweight,IMG1500
U1501,21,Male,"London, UK",Mouse|Sneakers,Apparel,0.68,4.0,Dell XPS 13,Laptop,1003,Harper,"Cushioned, breathable",Advanced smartphone,gym|premium|running,IMG1501
U1502,42,Male,"London, UK",Sneakers|Smartphone,Apparel|Footwear,0.56,4.8,iPhone 14,Laptop,558,Harper,"13-inch, i7, 16GB RAM",Comfortable running shoes,gym|premium|bestseller,IMG1502
U1503,48,Male,"New York, US",Socks|Headphones|Laptop,Footwear,0.76,4.2,Sony WH-1000XM5,Sneakers,932,Sony,"Paperback, 198 pages",High-performance laptop,lightweight,IMG1503
U1504,44,Male,"New York, US",Mouse|Headphones|Laptop,Apparel,0.87,4.2,iPhone 14,Headphones,1274,Dell,"13-inch, i7, 16GB RAM",High-performance laptop,gym|running,IMG1504
U1505,59,Female,"Tokyo, JP",Mouse|Headphones,Footwear,0.72,4.2,Sony WH-1000XM5,Smartphone,873,Dell,"Paperback, 198 pages",Advanced smartphone,running|bestseller,IMG1505
U1506,60,Female,"New York, US",Socks|Sneakers|Laptop,Books,0.75,3.8,The Alchemist,Headphones,1077,Sony,"Paperback, 198 pages",Advanced smartphone,lightweight|running,IMG1506
U1507,37,Male,"New York, US",Book,Books,0.88,3.4,Dell XPS 13,Headphones,157,Sony,"Noise-cancelling, wireless",High-performance laptop,running,IMG1507
U1508,20,Male,"London, UK",Laptop,Gadgets|Apparel,0.59,4.1,Sony WH-1000XM5,Smartphone,1231,Apple,"13-inch, i7, 16GB RAM",Premium headphones,gym|premium,IMG1508
U1509,37,Male,"Tokyo, JP",Book|Headphones|Socks,Books|Gadgets,0.86,3.5,Dell XPS 13,Laptop,1245,Harper,"13-inch, i7, 16GB RAM",Comfortable running shoes,gym|running|premium,IMG1509
U1510,25,Male,"Tokyo, JP",Socks,Footwear,0.78,4.7,Dell XPS 13,Sneakers,1484,Apple,"Cushioned, breathable",Comfortable running shoes,bestseller|running|gym,IMG1510
U1511,38,Male,"Sydney, AU",Sneakers|Laptop,Books,0.54,4.3,Nike Air Max 270,Sneakers,908,Sony,"Noise-cancelling, wireless",High-performance laptop,running|gym,IMG1511
U1512,27,Female,"New York, US",Laptop|Smartphone,Gadgets,0.87,3.1,iPhone 14,Book,1213,Nike,"Paperback, 198 pages",Comfortable running shoes,running|gym,IMG1512
U1513,53,Female,"Mumbai, IN",Socks|Sneakers,Books,0.62,4.6,The Alchemist,Headphones,777,Nike,"Cushioned, breathable",Inspirational fiction,gym,IMG1513
U1514,56,Male,"Sydney, AU",Book,Books,0.85,4.8,Sony WH-1000XM5,Laptop,242,Apple,"Cushioned, breathable",Advanced smartphone,lightweight|running|gym,IMG1514
U1515,59,Female,"New York, US",Smartphone,Footwear,0.54,3.7,iPhone 14,Book,116,Harper,"OLED display, 128GB storage",Inspirational fiction,premium,IMG1515
U1516,24,Male,"London, UK",Socks|Sneakers,Gadgets|Footwear,0.73,4.9,Dell XPS 13,Laptop,1463,Sony,"13-inch, i7, 16GB RAM",High-performance laptop,gym|lightweight,IMG1516
U1517,37,Female,"Sydney, AU",Socks|Sneakers,Books,0.77,3.8,The Alchemist,Smartphone,902,Harper,"Paperback, 198 pages",Premium headphones,premium|gym,IMG1517
U1518,54,Male,"London, UK",Laptop|Smartphone,Footwear|Gadgets,0.81,4.1,Dell XPS 13,Headphones,182,Nike,"Noise-cancelling, wireless",Premium headphones,premium|gym,IMG1518
U1519,27,Male,"Mumbai, IN",Headphones|Laptop,Books|Electronics,0.71,3.3,Sony WH-1000XM5,Laptop,727,Nike,"Noise-cancelling, wireless",Inspirational fiction,lightweight|bestseller,IMG1519
U1520,45,Female,"London, UK",Headphones,Gadgets|Books,0.74,4.5,Dell XPS 13,Laptop,1006,Harper,"Paperback, 198 pages",Comfortable running shoes,bestseller|gym|lightweight,IMG1520
U1521,47,Female,"Mumbai, IN",Book|Headphones|Laptop,Books,0.57,3.8,iPhone 14,Sneakers,48,Sony,"Cushioned, breathable",Inspirational fiction,bestseller,IMG1521
U1522,28,Female,"Mumbai, IN",Book|Smartphone|Mouse,Books,0.89,3.8,Nike Air Max 270,Smartphone,208,Sony,"Paperback, 198 pages",Comfortable running shoes,bestseller|premium,IMG1522
U1523,22,Female,"Tokyo, JP",Mouse|Socks|Laptop,Apparel,0.9,4.4,Dell XPS 13,Book,581,Sony,"Paperback, 198 pages",Inspirational fiction,premium|gym|lightweight,IMG1523
U1524,60,Female,"Tokyo, JP",Socks,Apparel,0.66,3.8,Nike Air Max 270,Laptop,787,Dell,"13-inch, i7, 16GB RAM",Inspirational fiction,gym,IMG1524
U1525,35,Female,"Sydney, AU",Mouse|Socks|Smartphone,Footwear,0.59,3.6,iPhone 14,Book,477,Harper,"Paperback, 198 pages",Comfortable running shoes,premium|lightweight|running,IMG1525
U1526,60,Male,"New York, US",Smartphone|Laptop,Apparel,0.61,3.6,Sony WH-1000XM5,Smartphone,1130,Harper,"13-inch, i7, 16GB RAM",Inspirational fiction,lightweight|running|gym,IMG1526
U1527,19,Male,"New York, US",Sneakers,Books|Electronics,0.82,3.5,The Alchemist,Laptop,1067,Nike,"Paperback, 198 pages",High-performance laptop,gym,IMG1527
U1528,60,Male,"Tokyo, JP",Smartphone|Book,Books|Footwear,0.69,3.3,Sony WH-1000XM5,Headphones,565,Dell,"Paperback, 198 pages",Premium headphones,lightweight|premium|gym,IMG1528
U1529,27,Female,"Sydney, AU",Sneakers|Book|Smartphone,Apparel,0.55,4.5,Nike Air Max 270,Headphones,868,Dell,"Noise-cancelling, wireless",Premium headphones,bestseller|running,IMG1529
U1530,23,Male,"Tokyo, JP",Sneakers|Mouse|Socks,Apparel|Gadgets,0.52,3.3,Sony WH-1000XM5,Smartphone,1302,Dell,"13-inch, i7, 16GB RAM",Advanced smartphone,gym|lightweight,IMG1530
